key,band,budget,p0,tau0,evd,evj,mvd,mvj,cvd,cvj
sim20,30.0,0.11547672654626462,0.13322585498193118,30.0,0.0019133232474655437,0.21863849763822438,0.0009487738617370046,1.195669434041584,0.0013756471756977584,0.2577491428447363
sim20,14.0,0.20685511516273078,0.29228653188281406,14.0,0.00070972710141127,0.20941367518942766,0.00046426816521368555,0.8338008940664318,0.00035726446283847966,0.27977009088444815
sim20,7.0,0.24666944289130763,0.4422890208998983,7.0,9.454649237936548e-05,0.2003496311085962,0.0002583507924453434,0.5071997925074645,0.00011113941578674606,0.2830393797501703
sim20,3.0,0.24939275178882686,0.5246424067650288,3.0,0.0,0.1406603126012403,0.00010688951654152204,0.3687151601510996,4.1269142845949046e-05,0.2629409168122485
sim21,30.0,0.13763249593405183,0.8352126251589402,30.0,0.0018335002292375509,0.014472380371776485,0.000925140142533768,1.1461653667255387,0.001265162439486603,0.2671660629832427
sim23,30.0,0.2424862295094259,0.4133179921173134,30.0,0.0017964468969519122,0.08766131783710349,0.0009927963797465107,1.1614484771534221,0.0009276853651216006,0.32799073010101654
sim23,14.0,0.235883278480641,0.38118618969429957,14.0,0.000982850169480106,0.04563039165365094,0.00042993845588872856,0.8099790794821959,0.00036101084857579306,0.29587474733545227
sim23,7.0,0.16954397862553824,0.21635229354979482,7.0,0.00032403864257100505,0.02877039623032084,0.00022558081079300873,0.4999377906792118,0.00016755100746160755,0.23139151645501396
sim25,30.0,0.06480689049678287,0.06965930996102968,30.0,0.002172003955181538,0.04388585573908543,0.0008623939137218877,1.0667113020631342,0.001500691124055433,0.20330853851241543
sim25,14.0,0.0864407509377212,0.0955754099188839,14.0,0.0009151057065673765,0.04026058407547088,0.00042618901369785014,0.6719641230604338,0.0006018195800359097,0.18097427239420782
sim25,7.0,0.05205129739197029,0.05508573566581425,7.0,1.452690521352478e-08,0.03977332492908881,0.0002004398169570567,0.4508091674987337,0.00033593217306238603,0.12575883512996416
sim25,3.0,0.17002962338128172,0.2172096596085392,3.0,0.0,0.026917568954029913,9.136941090868739e-05,0.3623561628990181,6.130549506510246e-05,0.2174592223471721
sim28,30.0,0.07329244282858718,0.07963401996425447,30.0,0.002672183523608173,0.0070841342853209446,0.0008878260760927624,0.8221966050575893,0.0015381235090803206,0.19857576002214386
sim31,30.0,0.1605056925441595,0.7991559918434537,30.0,0.0015170755984082198,0.1538849735753389,0.0009053602630451267,1.1210478417024123,0.001171890048818246,0.28549787104679586
sim31,14.0,0.09415825751210133,0.8947679603107358,14.0,0.00041423996204543914,0.144035632900437,0.0004306976376844306,0.7056784550430357,0.0005126166119491977,0.20988673181834294
